"focal_rte","migclass","excl_dir","dir_core","dir_diff","n_spp","mig_plot"
46048,"resident",0.552400425912229,0.5975194,0.0451189740877709,72,"Resident (72)"
46048,"short distance",0.611877513919394,0.5975194,-0.014358113919394,78,"Short Distance (78)"
46048,"long distance",0.619579667706388,0.5975194,-0.022060267706388,123,"Long Distance (123)"
46102,"resident",0.479467642033698,0.5002068,0.0207391579663015,72,"Resident (72)"
46102,"short distance",0.500044706678396,0.5002068,0.000162093321604218,78,"Short Distance (78)"
46102,"long distance",0.530567646104199,0.5002068,-0.0303608461041992,123,"Long Distance (123)"
46110,"resident",0.495786532711347,0.5342981,0.0385115672886525,72,"Resident (72)"
46110,"short distance",0.53458296773697,0.5342981,-0.000284867736969674,78,"Short Distance (78)"
46110,"long distance",0.57407151999999,0.5342981,-0.0397734199999904,123,"Long Distance (123)"
46112,"resident",0.495786532711347,0.5342981,0.0385115672886525,72,"Resident (72)"
46112,"short distance",0.53458296773697,0.5342981,-0.000284867736969674,78,"Short Distance (78)"
46112,"long distance",0.57407151999999,0.5342981,-0.0397734199999904,123,"Long Distance (123)"
46123,"resident",0.567758047970961,0.6073165,0.0395584520290392,72,"Resident (72)"
46123,"short distance",0.617057971775579,0.6073165,-0.00974147177557916,78,"Short Distance (78)"
46123,"long distance",0.629065462084906,0.6073165,-0.0217489620849057,123,"Long Distance (123)"
46126,"resident",0.558439732150093,0.6021607,0.0437209678499074,72,"Resident (72)"
46126,"short distance",0.618502483349912,0.6021607,-0.016341783349912,78,"Short Distance (78)"
46126,"long distance",0.622093650880197,0.6021607,-0.019932950880197,123,"Long Distance (123)"
47001,"resident",0.576468690953403,0.6072143,0.0307456090465973,72,"Resident (72)"
47001,"short distance",0.607958104428344,0.6072143,-0.000743804428343542,78,"Short Distance (78)"
47001,"long distance",0.632070928837731,0.6072143,-0.0248566288377313,123,"Long Distance (123)"
47009,"resident",0.576468690953403,0.6072143,0.0307456090465973,72,"Resident (72)"
47009,"short distance",0.607958104428344,0.6072143,-0.000743804428343542,78,"Short Distance (78)"
47009,"long distance",0.632070928837731,0.6072143,-0.0248566288377313,123,"Long Distance (123)"
47014,"resident",0.576468690953403,0.6072143,0.0307456090465973,72,"Resident (72)"
47014,"short distance",0.607958104428344,0.6072143,-0.000743804428343542,78,"Short Distance (78)"
47014,"long distance",0.632070928837731,0.6072143,-0.0248566288377313,123,"Long Distance (123)"
47017,"resident",0.568853219343665,0.5706833,0.00183008065633528,72,"Resident (72)"
47017,"short distance",0.545600674057564,0.5706833,0.0250826259424359,78,"Short Distance (78)"
47017,"long distance",0.58986663282877,0.5706833,-0.0191833328287696,123,"Long Distance (123)"
47018,"resident",0.571633959705307,0.5732673,0.00163334029469342,72,"Resident (72)"
47018,"short distance",0.549298686281072,0.5732673,0.0239686137189281,78,"Short Distance (78)"
47018,"long distance",0.591659832608025,0.5732673,-0.0183925326080252,123,"Long Distance (123)"
47019,"resident",0.571633959705307,0.5732673,0.00163334029469342,72,"Resident (72)"
47019,"short distance",0.549298686281072,0.5732673,0.0239686137189281,78,"Short Distance (78)"
47019,"long distance",0.591659832608025,0.5732673,-0.0183925326080252,123,"Long Distance (123)"
49017,"resident",0.328299442900021,0.3277982,-0.000501242900021404,72,"Resident (72)"
49017,"short distance",0.315530586451543,0.3277982,0.0122676135484569,78,"Short Distance (78)"
49017,"long distance",0.342497088441704,0.3277982,-0.0146988884417042,123,"Long Distance (123)"
49018,"resident",0.535786847472508,0.5685697,0.0327828525274924,72,"Resident (72)"
49018,"short distance",0.570994717454431,0.5685697,-0.00242501745443058,78,"Short Distance (78)"
49018,"long distance",0.605773564857863,0.5685697,-0.0372038648578632,123,"Long Distance (123)"
49019,"resident",0.539089719390835,0.5729485,0.0338587806091654,72,"Resident (72)"
49019,"short distance",0.574421177375202,0.5729485,-0.00147267737520163,78,"Short Distance (78)"
49019,"long distance",0.612433854503536,0.5729485,-0.0394853545035363,123,"Long Distance (123)"
49021,"resident",0.541146507176082,0.5776307,0.036484192823918,72,"Resident (72)"
49021,"short distance",0.579027524048267,0.5776307,-0.00139682404826658,78,"Short Distance (78)"
49021,"long distance",0.620183465417853,0.5776307,-0.042552765417853,123,"Long Distance (123)"
49022,"resident",0.531951236294761,0.5681623,0.036211063705239,72,"Resident (72)"
49022,"short distance",0.576364442898255,0.5681623,-0.00820214289825505,78,"Short Distance (78)"
49022,"long distance",0.602510525083478,0.5681623,-0.0343482250834778,123,"Long Distance (123)"
49025,"resident",0.310363943006086,0.3115735,0.00120955699391395,72,"Resident (72)"
49025,"short distance",0.302202362761962,0.3115735,0.00937113723803801,78,"Short Distance (78)"
49025,"long distance",0.324783957109448,0.3115735,-0.0132104571094484,123,"Long Distance (123)"
49033,"resident",0.541146507176082,0.5776307,0.036484192823918,72,"Resident (72)"
49033,"short distance",0.579027524048267,0.5776307,-0.00139682404826658,78,"Short Distance (78)"
49033,"long distance",0.620183465417853,0.5776307,-0.042552765417853,123,"Long Distance (123)"
49035,"resident",0.541146507176082,0.5776307,0.036484192823918,72,"Resident (72)"
49035,"short distance",0.579027524048267,0.5776307,-0.00139682404826658,78,"Short Distance (78)"
49035,"long distance",0.620183465417853,0.5776307,-0.042552765417853,123,"Long Distance (123)"
49038,"resident",0.541146507176082,0.5776307,0.036484192823918,72,"Resident (72)"
49038,"short distance",0.579027524048267,0.5776307,-0.00139682404826658,78,"Short Distance (78)"
49038,"long distance",0.620183465417853,0.5776307,-0.042552765417853,123,"Long Distance (123)"
49039,"resident",0.530327048064839,0.5712049,0.0408778519351607,72,"Resident (72)"
49039,"short distance",0.580277516330569,0.5712049,-0.00907261633056911,78,"Short Distance (78)"
49039,"long distance",0.608501999062882,0.5712049,-0.037297099062882,123,"Long Distance (123)"
49041,"resident",0.320379335934966,0.3198998,-0.00047953593496608,72,"Resident (72)"
49041,"short distance",0.310721452440164,0.3198998,0.00917834755983554,78,"Short Distance (78)"
49041,"long distance",0.329819885948754,0.3198998,-0.00992008594875438,123,"Long Distance (123)"
49055,"resident",0.541146507176082,0.5776307,0.036484192823918,72,"Resident (72)"
49055,"short distance",0.579027524048267,0.5776307,-0.00139682404826658,78,"Short Distance (78)"
49055,"long distance",0.620183465417853,0.5776307,-0.042552765417853,123,"Long Distance (123)"
49070,"resident",0.541146507176082,0.5776307,0.036484192823918,72,"Resident (72)"
49070,"short distance",0.579027524048267,0.5776307,-0.00139682404826658,78,"Short Distance (78)"
49070,"long distance",0.620183465417853,0.5776307,-0.042552765417853,123,"Long Distance (123)"
49073,"resident",0.541146507176082,0.5776307,0.036484192823918,72,"Resident (72)"
49073,"short distance",0.579027524048267,0.5776307,-0.00139682404826658,78,"Short Distance (78)"
49073,"long distance",0.620183465417853,0.5776307,-0.042552765417853,123,"Long Distance (123)"
49131,"resident",0.541146507176082,0.5776307,0.036484192823918,72,"Resident (72)"
49131,"short distance",0.579027524048267,0.5776307,-0.00139682404826658,78,"Short Distance (78)"
49131,"long distance",0.620183465417853,0.5776307,-0.042552765417853,123,"Long Distance (123)"
50003,"resident",0.309931954321309,0.3116562,0.00172424567869084,72,"Resident (72)"
50003,"short distance",0.312270237573085,0.3116562,-0.00061403757308548,78,"Short Distance (78)"
50003,"long distance",0.312540145211814,0.3116562,-0.000883945211813508,123,"Long Distance (123)"
50008,"resident",0.546316868771078,0.567417,0.0211001312289222,72,"Resident (72)"
50008,"short distance",0.575052211433938,0.567417,-0.0076352114339383,78,"Short Distance (78)"
50008,"long distance",0.587397253588072,0.567417,-0.0199802535880724,123,"Long Distance (123)"
50009,"resident",0.482565804410581,0.4952575,0.0126916955894195,72,"Resident (72)"
50009,"short distance",0.475229629828105,0.4952575,0.0200278701718952,78,"Short Distance (78)"
50009,"long distance",0.532875921157863,0.4952575,-0.0376184211578627,123,"Long Distance (123)"
50010,"resident",0.309931954321309,0.3116562,0.00172424567869084,72,"Resident (72)"
50010,"short distance",0.312270237573085,0.3116562,-0.00061403757308548,78,"Short Distance (78)"
50010,"long distance",0.312540145211814,0.3116562,-0.000883945211813508,123,"Long Distance (123)"
50012,"resident",0.309931954321309,0.3116562,0.00172424567869084,72,"Resident (72)"
50012,"short distance",0.312270237573085,0.3116562,-0.00061403757308548,78,"Short Distance (78)"
50012,"long distance",0.312540145211814,0.3116562,-0.000883945211813508,123,"Long Distance (123)"
50015,"resident",0.482565804410581,0.4952575,0.0126916955894195,72,"Resident (72)"
50015,"short distance",0.475229629828105,0.4952575,0.0200278701718952,78,"Short Distance (78)"
50015,"long distance",0.532875921157863,0.4952575,-0.0376184211578627,123,"Long Distance (123)"
50017,"resident",0.482565804410581,0.4952575,0.0126916955894195,72,"Resident (72)"
50017,"short distance",0.475229629828105,0.4952575,0.0200278701718952,78,"Short Distance (78)"
50017,"long distance",0.532875921157863,0.4952575,-0.0376184211578627,123,"Long Distance (123)"
50028,"resident",0.494509706944105,0.5038544,0.00934469305589469,72,"Resident (72)"
50028,"short distance",0.48410930433337,0.5038544,0.0197450956666301,78,"Short Distance (78)"
50028,"long distance",0.53455664465601,0.5038544,-0.0307022446560101,123,"Long Distance (123)"
50032,"resident",0.337438568696924,0.3326009,-0.00483766869692387,72,"Resident (72)"
50032,"long distance",0.329941646533226,0.3326009,0.00265925346677387,123,"Long Distance (123)"
50032,"short distance",0.326334748912439,0.3326009,0.00626615108756101,78,"Short Distance (78)"
50033,"resident",0.317684307355917,0.3180239,0.000339592644082787,72,"Resident (72)"
50033,"long distance",0.325647376287283,0.3180239,-0.00762347628728277,123,"Long Distance (123)"
50033,"short distance",0.308059864815682,0.3180239,0.00996403518431838,78,"Short Distance (78)"
50035,"resident",0.305430285227976,0.3075005,0.00207021477202396,72,"Resident (72)"
50035,"short distance",0.30632600332517,0.3075005,0.00117449667482977,78,"Short Distance (78)"
50035,"long distance",0.309445051971079,0.3075005,-0.00194455197107857,123,"Long Distance (123)"
50037,"resident",0.305430285227976,0.3075005,0.00207021477202396,72,"Resident (72)"
50037,"short distance",0.30632600332517,0.3075005,0.00117449667482977,78,"Short Distance (78)"
50037,"long distance",0.309445051971079,0.3075005,-0.00194455197107857,123,"Long Distance (123)"
50042,"resident",0.316036587234577,0.3139003,-0.00213628723457726,72,"Resident (72)"
50042,"short distance",0.312340107616922,0.3139003,0.00156019238307753,78,"Short Distance (78)"
50042,"long distance",0.309956306157894,0.3139003,0.00394399384210614,123,"Long Distance (123)"
50043,"resident",0.310067980732807,0.3152165,0.00514851926719284,72,"Resident (72)"
50043,"short distance",0.31756272500641,0.3152165,-0.00234622500641035,78,"Short Distance (78)"
50043,"long distance",0.317988754368939,0.3152165,-0.00277225436893858,123,"Long Distance (123)"
50047,"resident",0.316036587234577,0.3139003,-0.00213628723457726,72,"Resident (72)"
50047,"short distance",0.312340107616922,0.3139003,0.00156019238307753,78,"Short Distance (78)"
50047,"long distance",0.309956306157894,0.3139003,0.00394399384210614,123,"Long Distance (123)"
50048,"resident",0.316036587234577,0.3139003,-0.00213628723457726,72,"Resident (72)"
50048,"short distance",0.312340107616922,0.3139003,0.00156019238307753,78,"Short Distance (78)"
50048,"long distance",0.309956306157894,0.3139003,0.00394399384210614,123,"Long Distance (123)"
50055,"resident",0.55259046369338,0.571795,0.0192045363066196,72,"Resident (72)"
50055,"short distance",0.578711503051989,0.571795,-0.0069165030519891,78,"Short Distance (78)"
50055,"long distance",0.5897096687632,0.571795,-0.0179146687631998,123,"Long Distance (123)"
50058,"resident",0.551118342667516,0.5700331,0.0189147573324835,72,"Resident (72)"
50058,"short distance",0.575649284186668,0.5700331,-0.00561618418666809,78,"Short Distance (78)"
50058,"long distance",0.589211710291056,0.5700331,-0.0191786102910558,123,"Long Distance (123)"
50059,"resident",0.482565804410581,0.4952575,0.0126916955894195,72,"Resident (72)"
50059,"short distance",0.475229629828105,0.4952575,0.0200278701718952,78,"Short Distance (78)"
50059,"long distance",0.532875921157863,0.4952575,-0.0376184211578627,123,"Long Distance (123)"
50067,"resident",0.335773482580154,0.3314398,-0.00433368258015421,72,"Resident (72)"
50067,"long distance",0.329259715255843,0.3314398,0.00218008474415665,123,"Long Distance (123)"
50067,"short distance",0.325130467838985,0.3314398,0.00630933216101504,78,"Short Distance (78)"
50068,"resident",0.335773482580154,0.3314398,-0.00433368258015421,72,"Resident (72)"
50068,"long distance",0.329259715255843,0.3314398,0.00218008474415665,123,"Long Distance (123)"
50068,"short distance",0.325130467838985,0.3314398,0.00630933216101504,78,"Short Distance (78)"
50069,"resident",0.301854569150129,0.3040252,0.00217063084987146,72,"Resident (72)"
50069,"short distance",0.303390558592386,0.3040252,0.000634641407614489,78,"Short Distance (78)"
50069,"long distance",0.305289146231024,0.3040252,-0.0012639462310236,123,"Long Distance (123)"
50072,"resident",0.319181974382273,0.31899,-0.000191974382272697,72,"Resident (72)"
50072,"long distance",0.325443001205297,0.31899,-0.00645300120529702,123,"Long Distance (123)"
50072,"short distance",0.309447558350467,0.31899,0.00954244164953255,78,"Short Distance (78)"
50081,"resident",0.316036587234577,0.3139003,-0.00213628723457726,72,"Resident (72)"
50081,"short distance",0.312340107616922,0.3139003,0.00156019238307753,78,"Short Distance (78)"
50081,"long distance",0.309956306157894,0.3139003,0.00394399384210614,123,"Long Distance (123)"
51017,"resident",0.588239573262676,0.6070583,0.0188187267373241,72,"Resident (72)"
51017,"short distance",0.609161226499563,0.6070583,-0.00210292649956334,78,"Short Distance (78)"
51017,"long distance",0.629355626084129,0.6070583,-0.0222973260841294,123,"Long Distance (123)"
51023,"resident",0.536931596335415,0.574848,0.0379164036645855,72,"Resident (72)"
51023,"short distance",0.574691555379561,0.574848,0.000156444620439178,78,"Short Distance (78)"
51023,"long distance",0.61940219089578,0.574848,-0.0445541908957795,123,"Long Distance (123)"
51028,"resident",0.588239573262676,0.6070583,0.0188187267373241,72,"Resident (72)"
51028,"short distance",0.609161226499563,0.6070583,-0.00210292649956334,78,"Short Distance (78)"
51028,"long distance",0.629355626084129,0.6070583,-0.0222973260841294,123,"Long Distance (123)"
51030,"resident",0.588239573262676,0.6070583,0.0188187267373241,72,"Resident (72)"
51030,"short distance",0.609161226499563,0.6070583,-0.00210292649956334,78,"Short Distance (78)"
51030,"long distance",0.629355626084129,0.6070583,-0.0222973260841294,123,"Long Distance (123)"
51113,"resident",0.536931596335415,0.574848,0.0379164036645855,72,"Resident (72)"
51113,"short distance",0.574691555379561,0.574848,0.000156444620439178,78,"Short Distance (78)"
51113,"long distance",0.61940219089578,0.574848,-0.0445541908957795,123,"Long Distance (123)"
52002,"resident",0.567339180013977,0.554545,-0.0127941800139766,72,"Resident (72)"
52002,"short distance",0.544800442066315,0.554545,0.00974455793368501,78,"Short Distance (78)"
