"focal_rte","spp_excl_dir","Foraging","excl_dir","dir_diff"
79113,0.303319753444668,"aerial foraging",0.308919979079019,-0.00560022563435114
79123,0.296888090079342,"ground glean",0.312557792562365,-0.015669702483023
79123,0.296888090079342,"hawks",0.30902410006225,-0.0121360099829081
79123,0.296888090079342,"hover/glean",0.302923927645564,-0.00603583756622217
79123,0.296888090079342,"foliage glean",0.296442057803075,0.000446032276266772
79123,0.296888090079342,"swoops",0.302103695055483,-0.00521560497614115
79123,0.296888090079342,"bark glean",0.302258323395901,-0.00537023331655895
79123,0.296888090079342,"aerial foraging",0.303060270220596,-0.00617218014125359
79133,0.293880244731758,"ground glean",0.306998161870866,-0.0131179171391078
79133,0.293880244731758,"hawks",0.299095546351537,-0.0052153016197789
79133,0.293880244731758,"hover/glean",0.295263627713964,-0.00138338298220581
79133,0.293880244731758,"foliage glean",0.289802246950586,0.00407799778117168
79133,0.293880244731758,"swoops",0.295267554757749,-0.00138731002599063
79133,0.293880244731758,"bark glean",0.295063773596181,-0.00118352886442347
79133,0.293880244731758,"aerial foraging",0.295682877104757,-0.0018026323729986
80002,0.532862329156592,"ground glean",0.452345540555203,0.0805167886013894
80002,0.532862329156592,"foliage glean",0.518958252784002,0.0139040763725897
80002,0.532862329156592,"bark glean",0.515909627087721,0.0169527020688712
80002,0.532862329156592,"aerial foraging",0.487267795783509,0.0455945333730829
80002,0.532862329156592,"hawks",0.498037786214491,0.0348245429421012
80002,0.532862329156592,"swoops",0.501940483330643,0.0309218458259486
80002,0.532862329156592,"hover/glean",0.499636501515998,0.0332258276405945
80003,0.552848759825721,"ground glean",0.488844603655854,0.0640041561698672
80003,0.552848759825721,"foliage glean",0.531109542405765,0.0217392174199562
80003,0.552848759825721,"bark glean",0.538498961205521,0.0143497986202
80003,0.552848759825721,"aerial foraging",0.508636652937904,0.0442121068878172
80003,0.552848759825721,"hover/glean",0.52171138371443,0.0311373761112907
80003,0.552848759825721,"hawks",0.520271314753313,0.0325774450724081
80003,0.552848759825721,"swoops",0.521975323456463,0.0308734363692579
80010,0.532862329156592,"ground glean",0.452345540555203,0.0805167886013894
80010,0.532862329156592,"foliage glean",0.518958252784002,0.0139040763725897
80010,0.532862329156592,"bark glean",0.515909627087721,0.0169527020688712
80010,0.532862329156592,"aerial foraging",0.487267795783509,0.0455945333730829
80010,0.532862329156592,"hawks",0.498037786214491,0.0348245429421012
80010,0.532862329156592,"swoops",0.501940483330643,0.0309218458259486
80010,0.532862329156592,"hover/glean",0.499636501515998,0.0332258276405945
80018,0.546043850362425,"ground glean",0.449936132198564,0.0961077181638606
80018,0.546043850362425,"foliage glean",0.549280603313841,-0.00323675295141579
80018,0.546043850362425,"bark glean",0.492884766762741,0.0531590835996836
80018,0.546043850362425,"aerial foraging",0.502072225222313,0.0439716251401121
80018,0.546043850362425,"hover/glean",0.501038082000894,0.0450057683615314
80018,0.546043850362425,"hawks",0.506601348706426,0.0394425016559987
80018,0.546043850362425,"swoops",0.500574917084082,0.0454689332783429
80021,0.546043850362425,"ground glean",0.449936132198564,0.0961077181638606
80021,0.546043850362425,"foliage glean",0.549280603313841,-0.00323675295141579
80021,0.546043850362425,"bark glean",0.492884766762741,0.0531590835996836
80021,0.546043850362425,"aerial foraging",0.502072225222313,0.0439716251401121
80021,0.546043850362425,"hover/glean",0.501038082000894,0.0450057683615314
80021,0.546043850362425,"hawks",0.506601348706426,0.0394425016559987
80021,0.546043850362425,"swoops",0.500574917084082,0.0454689332783429
81003,0.311544802595975,"ground glean",0.306078513436721,0.00546628915925401
81003,0.311544802595975,"foliage glean",0.315870960539534,-0.00432615794355901
81003,0.311544802595975,"bark glean",0.31581130402085,-0.00426650142487545
81003,0.311544802595975,"aerial foraging",0.316421749185612,-0.00487694658963717
81003,0.311544802595975,"hawks",0.314156844509826,-0.00261204191385145
81003,0.311544802595975,"hover/glean",0.324137152131345,-0.0125923495353703
81003,0.311544802595975,"swoops",0.316239614972544,-0.00469481237656932
81010,0.310036539446519,"ground glean",0.319510764264324,-0.00947422481780463
81010,0.310036539446519,"foliage glean",0.313986089191533,-0.0039495497450136
81010,0.310036539446519,"bark glean",0.317311714770683,-0.007275175324164
81010,0.310036539446519,"aerial foraging",0.317607540860525,-0.00757100141400596
81010,0.310036539446519,"hawks",0.31490624201634,-0.00486970256982072
81010,0.310036539446519,"hover/glean",0.325111880468697,-0.0150753410221778
81010,0.310036539446519,"swoops",0.317968262254724,-0.00793172280820514
82003,0.540886738991602,"ground glean",0.497994876164818,0.0428918628267838
82003,0.540886738991602,"foliage glean",0.525325384964618,0.0155613540269839
82003,0.540886738991602,"bark glean",0.534771854871568,0.00611488412003369
82003,0.540886738991602,"aerial foraging",0.51946678732173,0.0214199516698722
82003,0.540886738991602,"hover/glean",0.522445226751613,0.0184415122399886
82003,0.540886738991602,"hawks",0.513777480166625,0.0271092588249773
82003,0.540886738991602,"swoops",0.519037504293533,0.0218492346980694
82004,0.545973772177153,"ground glean",0.501289633168959,0.044684139008194
82004,0.545973772177153,"foliage glean",0.531080164962098,0.0148936072150552
82004,0.545973772177153,"bark glean",0.54408178628424,0.00189198589291351
82004,0.545973772177153,"aerial foraging",0.525990297940202,0.0199834742369515
82004,0.545973772177153,"hover/glean",0.529954575704557,0.0160191964725958
82004,0.545973772177153,"hawks",0.519829452746826,0.0261443194303272
82004,0.545973772177153,"swoops",0.525823676495748,0.0201500956814055
82006,0.545973772177153,"ground glean",0.501289633168959,0.044684139008194
82006,0.545973772177153,"foliage glean",0.531080164962098,0.0148936072150552
82006,0.545973772177153,"bark glean",0.54408178628424,0.00189198589291351
82006,0.545973772177153,"aerial foraging",0.525990297940202,0.0199834742369515
82006,0.545973772177153,"hover/glean",0.529954575704557,0.0160191964725958
82006,0.545973772177153,"hawks",0.519829452746826,0.0261443194303272
82006,0.545973772177153,"swoops",0.525823676495748,0.0201500956814055
82009,0.545973772177153,"ground glean",0.501289633168959,0.044684139008194
82009,0.545973772177153,"foliage glean",0.531080164962098,0.0148936072150552
82009,0.545973772177153,"bark glean",0.54408178628424,0.00189198589291351
82009,0.545973772177153,"aerial foraging",0.525990297940202,0.0199834742369515
82009,0.545973772177153,"hover/glean",0.529954575704557,0.0160191964725958
82009,0.545973772177153,"hawks",0.519829452746826,0.0261443194303272
82009,0.545973772177153,"swoops",0.525823676495748,0.0201500956814055
82010,0.545973772177153,"ground glean",0.501289633168959,0.044684139008194
82010,0.545973772177153,"foliage glean",0.531080164962098,0.0148936072150552
82010,0.545973772177153,"bark glean",0.54408178628424,0.00189198589291351
82010,0.545973772177153,"aerial foraging",0.525990297940202,0.0199834742369515
82010,0.545973772177153,"hover/glean",0.529954575704557,0.0160191964725958
82010,0.545973772177153,"hawks",0.519829452746826,0.0261443194303272
82010,0.545973772177153,"swoops",0.525823676495748,0.0201500956814055
82013,0.576534824022363,"ground glean",0.513579996138804,0.0629548278835594
82013,0.576534824022363,"foliage glean",0.525256882215187,0.0512779418071757
82013,0.576534824022363,"bark glean",0.539672734037084,0.0368620899852792
82013,0.576534824022363,"aerial foraging",0.525442702637331,0.0510921213850317
82013,0.576534824022363,"hover/glean",0.529140703054151,0.0473941209682123
82013,0.576534824022363,"hawks",0.535483410005637,0.0410514140167259
82013,0.576534824022363,"swoops",0.527558129376897,0.0489766946454663
82016,0.571984500942117,"ground glean",0.511174118063812,0.060810382878305
82016,0.571984500942117,"foliage glean",0.527578447887402,0.0444060530547149
82016,0.571984500942117,"bark glean",0.547178570539173,0.0248059304029439
82016,0.571984500942117,"aerial foraging",0.534520602354974,0.0374638985871429
82016,0.571984500942117,"hover/glean",0.53466029832333,0.0373242026187868
82016,0.571984500942117,"hawks",0.541781855257014,0.0302026456851024
82016,0.571984500942117,"swoops",0.533261903028661,0.0387225979134554
82018,0.570018597996824,"ground glean",0.503447772779112,0.0665708252177123
82018,0.570018597996824,"foliage glean",0.530552748158041,0.0394658498387833
82018,0.570018597996824,"bark glean",0.541956314981131,0.0280622830156935
82018,0.570018597996824,"aerial foraging",0.526931202511117,0.0430873954857068
82018,0.570018597996824,"hover/glean",0.530952401713278,0.0390661962835462
82018,0.570018597996824,"hawks",0.53593389916252,0.0340846988343037
82018,0.570018597996824,"swoops",0.528289040106362,0.041729557890462
82020,0.575484632769873,"ground glean",0.507759401448045,0.067725231321828
82020,0.575484632769873,"foliage glean",0.520142673073578,0.0553419596962947
82020,0.575484632769873,"bark glean",0.532974792330482,0.0425098404393911
82020,0.575484632769873,"aerial foraging",0.517570901307568,0.0579137314623047
82020,0.575484632769873,"hover/glean",0.523691131664276,0.0517935011055971
82020,0.575484632769873,"hawks",0.524743035093889,0.0507415976759841
82020,0.575484632769873,"swoops",0.520202581921462,0.0552820508484115
82022,0.575484632769873,"ground glean",0.507759401448045,0.067725231321828
82022,0.575484632769873,"foliage glean",0.520142673073578,0.0553419596962947
82022,0.575484632769873,"bark glean",0.532974792330482,0.0425098404393911
82022,0.575484632769873,"aerial foraging",0.517570901307568,0.0579137314623047
82022,0.575484632769873,"hover/glean",0.523691131664276,0.0517935011055971
82022,0.575484632769873,"hawks",0.524743035093889,0.0507415976759841
82022,0.575484632769873,"swoops",0.520202581921462,0.0552820508484115
82023,0.575899591429867,"ground glean",0.515435525652171,0.060464065777696
82023,0.575899591429867,"foliage glean",0.519253848352928,0.0566457430769393
82023,0.575899591429867,"bark glean",0.536576637314974,0.0393229541148933
82023,0.575899591429867,"aerial foraging",0.514301952171592,0.0615976392582749
82023,0.575899591429867,"hover/glean",0.525491869049393,0.0504077223804739
82023,0.575899591429867,"hawks",0.526005878650527,0.0498937127793405
82023,0.575899591429867,"swoops",0.521552523015322,0.0543470684145448
82025,0.570354065522324,"ground glean",0.51851430948888,0.051839756033444
82025,0.570354065522324,"foliage glean",0.497689459504214,0.0726646060181101
82025,0.570354065522324,"bark glean",0.5209166964518,0.0494373690705239
82025,0.570354065522324,"aerial foraging",0.503441610599863,0.0669124549224611
82025,0.570354065522324,"hover/glean",0.514283907005219,0.0560701585171047
82025,0.570354065522324,"hawks",0.514982546971761,0.0553715185505632
82025,0.570354065522324,"swoops",0.510253353129879,0.0601007123924447
82026,0.56948409485713,"ground glean",0.510549117209901,0.0589349776472293
82026,0.56948409485713,"foliage glean",0.499175514236169,0.0703085806209613
82026,0.56948409485713,"bark glean",0.519092106800264,0.0503919880568657
82026,0.56948409485713,"aerial foraging",0.500892865672026,0.0685912291851041
82026,0.56948409485713,"hover/glean",0.511587897830254,0.0578961970268759
82026,0.56948409485713,"hawks",0.51369076190886,0.0557933329482696
82026,0.56948409485713,"swoops",0.50828808848707,0.0611960063700596
82034,0.462962187980703,"ground glean",0.427325106607957,0.0356370813727463
82034,0.462962187980703,"foliage glean",0.406044038074856,0.0569181499058471
82034,0.462962187980703,"bark glean",0.428391440315701,0.0345707476650016
82034,0.462962187980703,"aerial foraging",0.411396239163613,0.0515659488170896
82034,0.462962187980703,"hover/glean",0.428201386884817,0.0347608010958861
82034,0.462962187980703,"hawks",0.422384113480658,0.0405780745000451
82041,0.46465782135803,"ground glean",0.423308800198259,0.0413490211597713
82041,0.46465782135803,"foliage glean",0.412291397697605,0.0523664236604252
82041,0.46465782135803,"bark glean",0.433965757241993,0.0306920641160372
82041,0.46465782135803,"aerial foraging",0.417879241781076,0.046778579576954
82041,0.46465782135803,"hover/glean",0.431835744382482,0.0328220769755485
82041,0.46465782135803,"hawks",0.427857190916319,0.0368006304417108
82041,0.46465782135803,"swoops",0.42516284769765,0.0394949736603802
82042,0.46465782135803,"ground glean",0.423308800198259,0.0413490211597713
82042,0.46465782135803,"foliage glean",0.412291397697605,0.0523664236604252
82042,0.46465782135803,"bark glean",0.433965757241993,0.0306920641160372
82042,0.46465782135803,"aerial foraging",0.417879241781076,0.046778579576954
82042,0.46465782135803,"hover/glean",0.431835744382482,0.0328220769755485
82042,0.46465782135803,"hawks",0.427857190916319,0.0368006304417108
82042,0.46465782135803,"swoops",0.42516284769765,0.0394949736603802
82128,0.462962187980703,"ground glean",0.427325106607957,0.0356370813727463
82128,0.462962187980703,"foliage glean",0.406044038074856,0.0569181499058471
82128,0.462962187980703,"bark glean",0.428391440315701,0.0345707476650016
82128,0.462962187980703,"aerial foraging",0.411396239163613,0.0515659488170896
82128,0.462962187980703,"hover/glean",0.428201386884817,0.0347608010958861
82128,0.462962187980703,"hawks",0.422384113480658,0.0405780745000451
82130,0.462962187980703,"ground glean",0.427325106607957,0.0356370813727463
82130,0.462962187980703,"foliage glean",0.406044038074856,0.0569181499058471
82130,0.462962187980703,"bark glean",0.428391440315701,0.0345707476650016
82130,0.462962187980703,"aerial foraging",0.411396239163613,0.0515659488170896
82130,0.462962187980703,"hover/glean",0.428201386884817,0.0347608010958861
82130,0.462962187980703,"hawks",0.422384113480658,0.0405780745000451
82139,0.462962187980703,"ground glean",0.427325106607957,0.0356370813727463
82139,0.462962187980703,"foliage glean",0.406044038074856,0.0569181499058471
82139,0.462962187980703,"bark glean",0.428391440315701,0.0345707476650016
82139,0.462962187980703,"aerial foraging",0.411396239163613,0.0515659488170896
82139,0.462962187980703,"hover/glean",0.428201386884817,0.0347608010958861
82139,0.462962187980703,"hawks",0.422384113480658,0.0405780745000451
85004,0.403319531579655,"ground glean",0.407896282133029,-0.00457675055337414
85004,0.403319531579655,"bark glean",0.378911617798523,0.024407913781132
85004,0.403319531579655,"hawks",0.369972008674333,0.0333475229053224
85004,0.403319531579655,"foliage glean",0.37547031988624,0.027849211693415
85004,0.403319531579655,"aerial foraging",0.382147875283422,0.0211716562962326
