"aou","propFor","min_for","max_for","patchArea","std_patch","for_range"
7030,0.344618264149761,0.00113681133242704,0.764069870579604,254.008743602901,369.894950162979,0.762933059247177
7040,0.399400787905316,0.0216439819992724,0.836725225503558,546.433519980105,1371.07554083292,0.815081243504286
7050,0.344545828920715,0.00593177562414174,0.787510455663541,418.270676497158,1204.06918009719,0.781578680039399
7060,0.0219557756793292,0.0133055730496338,0.0306059783090246,22.7769454172718,4.99707717478381,0.0173004052593908
7070,0.0536808712197154,0.000342370084429263,0.146127011902956,74.4972179694305,76.5696414379921,0.145784641818527
7080,0.0292333794878796,0.0292333794878796,0.0292333794878796,60.2008032128514,NA,0
7100,0.372216925579048,0.372216925579048,0.372216925579048,149.819413092551,NA,0
7110,0.000219145034679233,0.000219145034679233,0.000219145034679233,9.75,NA,0
7120,0.164915330720903,0.000109151517674915,0.474350757953563,127.995607500649,145.215220348932,0.474241606435889
7130,0.0339594289880029,5.35729302437744e-05,0.113752685996576,48.80388065721,63.1486154681226,0.113699113066332
7150,0.16228295271698,5.82179045941933e-05,0.693253585046229,243.128497591496,526.568995507796,0.693195367141635
7170,0.324112211720071,0.0710729803283942,0.671602859659403,466.963115251652,670.031112299576,0.600529879331009
7180,0.398898456170484,0.0487746882630685,0.805516444648225,304.747660946147,413.849498955076,0.756741756385157
7190,0.302746232686692,0.00365461438044809,0.752807987437317,392.437783081985,622.396021686378,0.749153373056869
7210,0.352669149109909,0.0057300651635993,0.8324330785417,482.213755229018,1222.75708481956,0.826703013378101
7221,0.709620315780368,0.421325902119359,0.906548978807759,7342.94019745888,18444.9887454954,0.485223076688401
7222,0.665349824769148,0.28158950801174,0.893580792766659,2688.86652838513,5228.1318302786,0.611991284754919
7240,0.20594852707013,0.00318545915639724,0.559076468525165,280.308472884764,688.159483977721,0.555891009368768
7250,0.154480414273593,0.000488896274336831,0.708657341574038,273.300150951483,715.98786924993,0.708168445299702
7260,0.691621467721985,0.319566001419128,0.898733435912508,1500.206131781,2807.02334409231,0.57916743449338
7270,0.445772408300714,0.0594253204534285,0.844084750329275,522.954919667322,1248.66790453025,0.784659429875846
7280,0.611146019874403,0.175685377879728,0.892318167427129,2696.52976124022,7242.14033764981,0.7166327895474
7290,0.436069073536257,0.109728801335739,0.703456381931839,203.822175685383,149.082233531595,0.593727580596101
7300,0.638886538719514,0.24557701824489,0.871424361164327,1539.0551172974,1333.56916483626,0.625847342919437
7310,0.425038297699763,0.0571331960865569,0.825837324662661,332.866185528704,427.42965612401,0.768704128576104
7320,0.0800195699918514,0.0161889739261989,0.196284013838334,36.388858991633,25.8134226406218,0.180095039912135
7330,0.247521772516127,0.135296134759498,0.359747410272756,129.145000663923,29.2380344506613,0.224451275513258
7331,0.370195608487067,0.0997118465087465,0.830705692361736,763.879534692736,975.384420353493,0.730993845852989
7340,0.329676218475952,0.143666096290452,0.515686340661452,250.245844630927,58.7352077751353,0.372020244371
7350,0.463249251996906,0.0465025662403625,0.860316905779607,1308.18500852049,4683.23453556676,0.813814339539244
7360,0.396935783812754,0.0578346523290151,0.795984673461791,276.953400524412,375.543086018761,0.738150021132776
7380,0.579881247334878,0.21053162427278,0.895964953384285,1642.72418145443,2471.3769098071,0.685433329111505
7400,0.685117834443218,0.417238045398925,0.92093776694782,7195.00416886898,10790.637849156,0.503699721548896
7410,0.567177557640254,0.208311928406996,0.843183228620777,797.914844743229,1176.99869500311,0.634871300213781
7420,0.474417930485714,0.160235165372082,0.702594893792257,388.67027220524,343.953355326347,0.542359728420175
7430,0.368314781487071,0.0631394264597724,0.762048668429776,439.026862183993,509.367892078448,0.698909241970003
7460,0.0313664953205812,4.27225402087786e-05,0.116526371678556,47.0786595241339,71.2248330688768,0.116483649138347
7480,0.709757275328451,0.358976262495219,0.920261337606703,4796.30389609371,11109.551621891,0.561285075111484
7490,0.623979241882437,0.209765097446285,0.900068432748531,4349.78293544158,10048.9358069987,0.690303335302246
7510,0.423113725922612,0.0618678088139998,0.813975199100288,336.405891221452,441.825927986942,0.752107390286289
7520,0.0283042780707164,3.18721501737827e-05,0.102038002853588,61.8237614747509,89.686944561456,0.102006130703414
7540,0.643430898098542,0.29637169013612,0.896839834427484,2269.88437348957,3541.78825352883,0.600468144291364
7550,0.485128163519218,0.0825795345906637,0.844532556024283,608.262401035331,1502.93489384483,0.761953021433619
7560,0.572574814918041,0.107844722822749,0.8783628493249,1426.96276147535,2988.19961712368,0.77051812650215
7580,0.638645232052924,0.226705775472289,0.907642284785591,3967.68071173821,9235.10798967085,0.680936509313302
7590,0.639913279137019,0.195741212223554,0.895689673687157,2478.37299788112,6737.17823476191,0.699948461463603
7610,0.38739593620275,0.00330615006407294,0.843546914502232,888.530615195859,3696.6146130886,0.840240764438159
7630,0.717778936633712,0.393595286381293,0.912407560131077,8676.73380400011,18129.4525287702,0.518812273749784
7660,0.39835472624899,0.0508304688704493,0.821336180192689,390.906943859289,907.532743084071,0.770505711322239
7670,0.451340240401496,0.113747037209663,0.849751744195929,804.858041301334,1040.86649255832,0.736004706986266
7680,0.360161003483671,0.00597204899799224,0.87674529179501,1141.43726584271,2280.400323233,0.870773242797018
22860,0.186067506424144,0.000209791950830784,0.565531164834956,147.121950052607,366.761621858936,0.565321372884125
